year,month,rainfall_mm,temp_c,oblast,soil_moisture,ndvi,river_flow_m3s,irrigation_efficiency,rain_mean,rain_std,temp_mean,temp_std,soil_mean,soil_std,ndvi_mean,ndvi_std,flow_mean,flow_std,rainfall_anomaly,rolling_3mo_anomaly,rain_zscore,temp_zscore,soil_zscore,ndvi_zscore,flow_zscore,rain_zscore_roll3,rain_zscore_roll6,temp_zscore_roll3,soil_zscore_roll3,composite_z,stress_level,stress_name
2018,5,1.24,20.95,Atyrauskaya,0.0256518817204301,0.572,182.0,0.447,41.113749999999996,33.251616045582765,19.78125,1.9462083099489338,0.06581199596774188,0.03868132107540123,0.638875,0.12040341416611554,154.775,26.54192101993697,-96.98,-0.4352,-1.1992,0.6005,-1.0382,-0.5554,1.0257,-0.5756,-0.5722,-0.3759,-0.7421,-0.4352,1,Watch
2018,6,3.3,24.3,Atyrauskaya,0.0336555555555555,0.791,154.3,0.607,11.475,5.977995363951746,25.98,1.8967792250474032,0.03361545138888885,0.006734366794179802,0.6435,0.14747299995011193,160.875,23.04627332749732,-71.24,-0.5526,-1.3675,-0.8857,0.006,1.0002,-0.2853,-0.9145,-0.797,-0.3738,-0.567,-0.5526,1,Watch
2018,7,10.54,30.8,Atyrauskaya,0.0264139784946236,0.704,176.7,0.594,18.638749999999998,12.624312640411642,28.341250000000002,1.5543343775207628,0.034078965053763385,0.00804333450218685,0.591625,0.12450925094718292,150.725,28.77765750419188,-43.45,-0.8196,-0.6415,1.5819,-0.953,0.9025,0.9026,-1.0694,-0.8231,0.4322,-0.6617,-0.8196,2,Warning
2018,8,2.48,25.31,Atyrauskaya,0.0293413978494623,0.644,100.0,0.622,7.75,9.265985415177692,26.76125,2.3456247264093335,0.028368783602150477,0.0076157571426225664,0.651625,0.09869134786219683,95.0,14.142135623730951,-68.0,-0.5167,-0.5687,-0.6187,0.1277,-0.0773,0.3536,-0.8592,-0.7174,0.0258,-0.2731,-0.5167,1,Watch
2018,9,3.0,19.63,Atyrauskaya,0.0312180555555555,0.765,100.0,0.447,10.6125,7.217723721110812,19.01125,1.4704949361160198,0.03862621527777775,0.016098643034751423,0.64525,0.13686254835731046,95.0,14.142135623730951,-71.73,-0.5983,-1.0547,0.4208,-0.4602,0.875,0.3536,-0.755,-0.8348,0.4613,-0.4285,-0.5983,1,Watch
2018,10,9.92,11.23,Atyrauskaya,0.0409126344086021,0.384,100.0,0.464,15.771249999999998,14.084119159535678,9.70875,1.6110904692164245,0.05082594086021501,0.02145872782385553,0.29375,0.08009235740247453,95.0,14.142135623730951,-37.1,-0.469,-0.4155,0.9442,-0.462,1.1268,0.3536,-0.6796,-0.8745,0.2488,-0.2648,-0.469,1,Watch
2018,11,8.4,0.66,Atyrauskaya,0.041075,0.279,100.0,0.572,16.2375,9.914194369690358,1.36375,1.3854544123035692,0.09637482638888885,0.05575550704682009,0.295625,0.07613697712487859,95.0,14.142135623730951,-48.27,-0.6253,-0.7905,-0.508,-0.9918,-0.2184,0.3536,-0.7536,-0.8064,0.2857,-0.638,-0.6253,2,Warning
2018,12,18.29,-2.93,Atyrauskaya,0.1198682795698924,0.28,100.0,0.517,19.49125,14.576535388375781,-4.35,3.0608962272977687,0.13662886424731177,0.054869732749233874,0.28275,0.07113116656672275,95.0,14.142135623730951,-6.16,-0.4507,-0.0824,0.4639,-0.3055,-0.0387,0.3536,-0.4295,-0.5922,0.3,-0.5864,-0.4507,1,Watch
2019,1,5.27,-6.73,Atyrauskaya,0.1469448924731183,0.282,100.0,0.571,16.0425,9.424276781649766,-7.373749999999999,2.0141920570931515,0.16053645833333333,0.05027562399206024,0.30674999999999997,0.0644864326816114,95.0,14.142135623730951,-67.15,-0.5111,-1.1431,0.3196,-0.2703,-0.3838,0.3536,-0.672,-0.6758,0.0918,-0.5225,-0.5111,1,Watch
2019,2,12.88,-5.63,Atyrauskaya,0.1206696428571428,0.259,100.0,0.587,15.08625,8.585397798421624,-4.9425,2.674192802110039,0.15945763418513953,0.05408828085431902,0.281375,0.06732636397217871,95.0,14.142135623730951,-14.62,-0.4115,-0.257,-0.2571,-0.7171,-0.3323,0.3536,-0.4942,-0.6239,0.1755,-0.431,-0.4115,1,Watch
2019,3,12.71,2.72,Atyrauskaya,0.0778736559139785,0.39,100.0,0.485,21.73875,9.834432858221014,1.61125,2.2774449185749495,0.1424669018817204,0.060852200115995944,0.29775,0.05017042384285217,95.0,14.142135623730951,-41.53,-0.6279,-0.9181,0.4868,-1.0615,1.8387,0.3536,-0.7727,-0.6011,0.1831,-0.683,-0.6279,2,Warning
2019,4,43.8,11.0,Atyrauskaya,0.0732555555555555,0.369,167.6,0.556,20.7,13.563185466548777,11.27625,1.6814784098694648,0.06905416666666662,0.029419487214330336,0.322125,0.08471201213523381,167.5875,25.999089956600955,111.59,-0.0799,1.7031,-0.1643,0.1428,0.5533,0.0005,0.176,-0.248,0.0218,-0.5453,-0.0799,0,Normal
2019,5,26.35,20.63,Atyrauskaya,0.0523024193548387,0.783,142.5,0.614,41.113749999999996,33.251616045582765,19.78125,1.9462083099489338,0.06581199596774188,0.03868132107540123,0.638875,0.12040341416611554,154.775,26.54192101993697,-35.91,-0.1205,-0.444,0.4361,-0.3493,1.197,-0.4625,0.1137,-0.1902,0.2529,-0.4227,-0.1205,0,Normal
2019,6,22.2,27.48,Atyrauskaya,0.0273611111111111,0.799,164.6,0.626,11.475,5.977995363951746,25.98,1.8967792250474032,0.03361545138888885,0.006734366794179802,0.6435,0.14747299995011193,160.875,23.04627332749732,93.46,0.3245,1.7941,0.7908,-0.9287,1.0544,0.1616,1.0177,0.1225,0.3542,-0.3784,0.3245,0,Normal
2019,7,37.2,27.01,Atyrauskaya,0.0471895161290322,0.591,166.9,0.597,18.638749999999998,12.624312640411642,28.341250000000002,1.5543343775207628,0.034078965053763385,0.00804333450218685,0.591625,0.12450925094718292,150.725,28.77765750419188,99.58,0.4805,1.4703,-0.8565,1.63,-0.005,0.5621,0.9401,0.5581,0.1235,0.1173,0.4805,0,Normal
2019,8,18.29,23.83,Atyrauskaya,0.0276975806451612,0.567,100.0,0.479,7.75,9.265985415177692,26.76125,2.3456247264093335,0.028368783602150477,0.0076157571426225664,0.651625,0.09869134786219683,95.0,14.142135623730951,136.0,0.8827,1.1375,-1.2497,-0.0881,-0.8575,0.3536,1.4673,0.7905,-0.4385,0.2044,0.8827,0,Normal
2019,9,11.7,17.0,Atyrauskaya,0.0357611111111111,0.77,100.0,0.526,10.6125,7.217723721110812,19.01125,1.4704949361160198,0.03862621527777775,0.016098643034751423,0.64525,0.13686254835731046,95.0,14.142135623730951,10.25,0.8277,0.1507,-1.3677,-0.178,0.9115,0.3536,0.9195,0.9686,-1.158,0.4546,0.8277,0,Normal
2019,10,21.7,11.43,Atyrauskaya,0.0492567204301075,0.353,100.0,0.618,15.771249999999998,14.084119159535678,9.70875,1.6110904692164245,0.05082594086021501,0.02145872782385553,0.29375,0.08009235740247453,95.0,14.142135623730951,37.59,0.3542,0.421,1.0684,-0.0731,0.7398,0.3536,0.5697,0.7549,-0.5163,-0.1131,0.3542,0,Normal
2019,11,2.4,-0.07,Atyrauskaya,0.0105916666666666,0.231,100.0,0.525,16.2375,9.914194369690358,1.36375,1.3854544123035692,0.09637482638888885,0.05575550704682009,0.295625,0.07613697712487859,95.0,14.142135623730951,-85.22,-0.2274,-1.3957,-1.0349,-1.5386,-0.8488,0.3536,-0.2747,0.5963,-0.4447,-0.5966,-0.2274,0,Normal
2019,12,9.92,-2.21,Atyrauskaya,0.0765564516129032,0.351,100.0,0.549,19.49125,14.576535388375781,-4.35,3.0608962272977687,0.13662886424731177,0.054869732749233874,0.28275,0.07113116656672275,95.0,14.142135623730951,-49.11,-0.5914,-0.6566,0.6991,-1.0948,0.9595,0.3536,-0.5438,0.1879,0.2442,-0.9022,-0.5914,1,Watch
2020,1,21.39,-4.14,Atyrauskaya,0.1102258064516129,0.24,100.0,0.639,16.0425,9.424276781649766,-7.373749999999999,2.0141920570931515,0.16053645833333333,0.05027562399206024,0.30674999999999997,0.0644864326816114,95.0,14.142135623730951,33.33,-0.6956,0.5674,1.6055,-1.0007,-1.0351,0.3536,-0.495,0.0374,0.4232,-1.2114,-0.6956,2,Warning
2020,2,5.22,-1.78,Atyrauskaya,0.1008433908045977,0.271,100.0,0.565,15.08625,8.585397798421624,-4.9425,2.674192802110039,0.15945763418513953,0.05408828085431902,0.281375,0.06732636397217871,95.0,14.142135623730951,-65.4,-0.7568,-1.1492,1.1826,-1.0837,-0.1541,0.3536,-0.4128,-0.3437,1.1624,-1.0597,-0.7568,2,Warning
2020,3,15.5,5.2,Atyrauskaya,0.0431559139784946,0.222,100.0,0.593,21.73875,9.834432858221014,1.61125,2.2774449185749495,0.1424669018817204,0.060852200115995944,0.29775,0.05017042384285217,95.0,14.142135623730951,-28.7,-0.8653,-0.6344,1.5758,-1.632,-1.5099,0.3536,-0.4054,-0.4746,1.4546,-1.2388,-0.8653,2,Warning
2020,4,13.2,9.53,Atyrauskaya,0.0574347222222222,0.376,180.9,0.603,20.7,13.563185466548777,11.27625,1.6814784098694648,0.06905416666666662,0.029419487214330336,0.322125,0.08471201213523381,167.5875,25.999089956600955,-36.23,-0.8152,-0.553,-1.0385,-0.395,0.636,0.512,-0.7789,-0.6369,0.5733,-1.0369,-0.8152,2,Warning
2020,5,30.38,19.54,Atyrauskaya,0.065896505376344,0.738,161.3,0.497,41.113749999999996,33.251616045582765,19.78125,1.9462083099489338,0.06581199596774188,0.03868132107540123,0.638875,0.12040341416611554,154.775,26.54192101993697,-26.11,-0.4817,-0.3228,-0.124,0.0022,0.8233,0.2458,-0.5034,-0.4581,0.1378,-0.6749,-0.4817,1,Watch
2020,6,14.1,27.23,Atyrauskaya,0.0266069444444444,0.69,191.8,0.568,11.475,5.977995363951746,25.98,1.8967792250474032,0.03361545138888885,0.006734366794179802,0.6435,0.14747299995011193,160.875,23.04627332749732,22.88,-0.1826,0.4391,0.659,-1.0407,0.3153,1.3419,-0.1456,-0.2755,-0.1678,-0.4778,-0.1826,0,Normal
2020,7,0.93,29.93,Atyrauskaya,0.0236370967741935,0.776,176.7,0.6,18.638749999999998,12.624312640411642,28.341250000000002,1.5543343775207628,0.034078965053763385,0.00804333450218685,0.591625,0.12450925094718292,150.725,28.77765750419188,-95.01,-0.5519,-1.4027,1.0221,-1.2982,1.4808,0.9026,-0.4288,-0.6038,0.519,-0.7789,-0.5519,1,Watch
2020,8,13.33,24.11,Atyrauskaya,0.0426908602150537,0.781,100.0,0.633,7.75,9.265985415177692,26.76125,2.3456247264093335,0.028368783602150477,0.0076157571426225664,0.651625,0.09869134786219683,95.0,14.142135623730951,72.0,-0.1428,0.6022,-1.1303,1.8806,1.3109,0.3536,-0.1205,-0.3119,0.1836,-0.1528,-0.1428,0,Normal
2020,9,23.4,18.3,Atyrauskaya,0.04785,0.772,100.0,0.569,10.6125,7.217723721110812,19.01125,1.4704949361160198,0.03862621527777775,0.016098643034751423,0.64525,0.13686254835731046,95.0,14.142135623730951,120.49,0.3168,1.7717,-0.4837,0.573,0.9261,0.3536,0.3237,0.0891,-0.1973,0.3851,0.3168,0,Normal
2020,10,1.55,10.82,Atyrauskaya,0.026258064516129,0.257,100.0,0.602,15.771249999999998,14.084119159535678,9.70875,1.6110904692164245,0.05082594086021501,0.02145872782385553,0.29375,0.08009235740247453,95.0,14.142135623730951,-90.17,0.4198,-1.0097,0.6898,-1.1449,-0.4588,0.3536,0.4547,0.013,-0.3081,0.4362,0.4198,0,Normal
2020,11,6.6,0.71,Atyrauskaya,0.0437027777777777,0.226,100.0,0.583,16.2375,9.914194369690358,1.36375,1.3854544123035692,0.09637482638888885,0.05575550704682009,0.295625,0.07613697712487859,95.0,14.142135623730951,-59.35,-0.1689,-0.9721,-0.4719,-0.9447,-0.9145,0.3536,-0.07,-0.0952,-0.0886,-0.5055,-0.1689,0,Normal
2020,12,5.27,-9.5,Atyrauskaya,0.0589731182795698,0.208,100.0,0.52,19.49125,14.576535388375781,-4.35,3.0608962272977687,0.13662886424731177,0.054869732749233874,0.28275,0.07113116656672275,95.0,14.142135623730951,-72.96,-0.7457,-0.9756,-1.6825,-1.4153,-1.0509,0.3536,-0.9858,-0.331,-0.4882,-1.1683,-0.7457,2,Warning
2021,1,9.61,-6.9,Atyrauskaya,0.0876989247311828,0.207,60.0,0.644,16.0425,9.424276781649766,-7.373749999999999,2.0141920570931515,0.16053645833333333,0.05027562399206024,0.30674999999999997,0.0644864326816114,95.0,14.142135623730951,-40.1,-0.6913,-0.6825,0.2352,-1.4488,-1.5468,-2.4749,-0.8767,-0.211,-0.6397,-1.2696,-0.6913,2,Warning
2021,2,28.56,-6.76,Atyrauskaya,0.1008616071428571,0.165,60.0,0.576,15.08625,8.585397798421624,-4.9425,2.674192802110039,0.15945763418513953,0.05408828085431902,0.281375,0.06732636397217871,95.0,14.142135623730951,89.31,-0.2677,1.5694,-0.6796,-1.0833,-1.7285,-2.4749,-0.0296,-0.0498,-0.709,-1.3158,-0.2677,0,Normal
2021,3,13.64,-1.53,Atyrauskaya,0.1401747311827957,0.254,60.0,0.604,21.73875,9.834432858221014,1.61125,2.2774449185749495,0.1424669018817204,0.060852200115995944,0.29775,0.05017042384285217,95.0,14.142135623730951,-37.25,-0.1248,-0.8235,-1.3793,-0.0377,-0.872,-2.4749,0.0211,-0.4823,-0.6079,-0.8566,-0.1248,0,Normal
2021,4,14.7,12.63,Atyrauskaya,0.0369763888888888,0.158,107.1,0.59,20.7,13.563185466548777,11.27625,1.6814784098694648,0.06905416666666662,0.029419487214330336,0.322125,0.08471201213523381,167.5875,25.999089956600955,-28.99,-0.0869,-0.4424,0.8051,-1.0904,-1.9374,-2.3265,0.1012,-0.3878,-0.4179,-0.7371,-0.0869,0,Normal
2021,5,7.75,23.11,Atyrauskaya,0.0262365591397849,0.475,107.6,0.498,41.113749999999996,33.251616045582765,19.78125,1.9462083099489338,0.06581199596774188,0.03868132107540123,0.638875,0.12040341416611554,154.775,26.54192101993697,-81.15,-0.6691,-1.0034,1.7104,-1.0231,-1.361,-1.7774,-0.7564,-0.393,0.3787,-0.7171,-0.6691,2,Warning
2021,6,12.3,27.89,Atyrauskaya,0.0321236111111111,0.362,116.3,0.574,11.475,5.977995363951746,25.98,1.8967792250474032,0.03361545138888885,0.006734366794179802,0.6435,0.14747299995011193,160.875,23.04627332749732,7.19,-0.6863,0.138,1.007,-0.2215,-1.9088,-1.9342,-0.4359,-0.2074,1.1742,-0.7783,-0.6863,2,Warning
2021,7,7.13,29.36,Atyrauskaya,0.0280967741935483,0.386,86.7,0.487,18.638749999999998,12.624312640411642,28.341250000000002,1.5543343775207628,0.034078965053763385,0.00804333450218685,0.591625,0.12450925094718292,150.725,28.77765750419188,-61.75,-0.7199,-0.9116,0.6554,-0.7437,-1.6515,-2.2248,-0.5923,-0.2456,1.1243,-0.6628,-0.7199,2,Warning
2021,8,0.0,29.65,Atyrauskaya,0.0163172043010752,0.51,60.0,0.57,7.75,9.265985415177692,26.76125,2.3456247264093335,0.028368783602150477,0.0076157571426225664,0.651625,0.09869134786219683,95.0,14.142135623730951,-100.0,-0.716,-0.8364,1.2315,-1.5825,-1.435,-2.4749,-0.5367,-0.6466,0.9646,-0.8492,-0.716,2,Warning
2021,9,6.3,17.81,Atyrauskaya,0.0335125,0.379,60.0,0.462,10.6125,7.217723721110812,19.01125,1.4704949361160198,0.03862621527777775,0.016098643034751423,0.64525,0.13686254835731046,95.0,14.142135623730951,-40.64,-0.7266,-0.5975,-0.8169,-0.3176,-1.9454,-2.4749,-0.7818,-0.6089,0.3567,-0.8813,-0.7266,2,Warning
2021,10,6.82,9.2,Atyrauskaya,0.0282647849462365,0.151,60.0,0.636,15.771249999999998,14.084119159535678,9.70875,1.6110904692164245,0.05082594086021501,0.02145872782385553,0.29375,0.08009235740247453,95.0,14.142135623730951,-56.76,-0.6466,-0.6356,-0.3158,-1.0514,-1.7823,-2.4749,-0.6898,-0.6411,0.0329,-0.9838,-0.6466,2,Warning
2021,11,29.1,1.94,Atyrauskaya,0.1269180555555555,0.261,60.0,0.607,16.2375,9.914194369690358,1.36375,1.3854544123035692,0.09637482638888885,0.05575550704682009,0.295625,0.07613697712487859,95.0,14.142135623730951,79.21,-0.0236,1.2974,0.4159,0.5478,-0.4548,-2.4749,0.0214,-0.2576,-0.2389,-0.2737,-0.0236,0,Normal
2021,12,18.91,-1.34,Atyrauskaya,0.1702674731182795,0.145,60.0,0.478,19.49125,14.576535388375781,-4.35,3.0608962272977687,0.13662886424731177,0.054869732749233874,0.28275,0.07113116656672275,95.0,14.142135623730951,-2.98,0.0424,-0.0399,0.9834,0.6131,-1.9366,-2.4749,0.2073,-0.2873,0.3612,0.0365,0.0424,0,Normal
2022,1,25.73,-5.38,Atyrauskaya,0.202760752688172,0.39,100.0,0.621,16.0425,9.424276781649766,-7.373749999999999,2.0141920570931515,0.16053645833333333,0.05027562399206024,0.30674999999999997,0.0644864326816114,95.0,14.142135623730951,60.39,0.4217,1.0279,0.9899,0.8399,1.291,0.3536,0.7618,0.036,0.7964,0.6669,0.4217,0,Normal
2022,2,21.84,-1.47,Atyrauskaya,0.1900491071428571,0.313,100.0,0.664,15.08625,8.585397798421624,-4.9425,2.674192802110039,0.15945763418513953,0.05408828085431902,0.281375,0.06732636397217871,95.0,14.142135623730951,44.77,0.2796,0.7867,1.2985,0.5656,0.4697,0.3536,0.5916,0.3065,1.0906,0.6729,0.2796,0,Normal
2022,3,33.17,0.91,Atyrauskaya,0.193885752688172,0.29,100.0,0.557,21.73875,9.834432858221014,1.61125,2.2774449185749495,0.1424669018817204,0.060852200115995944,0.29775,0.05017042384285217,95.0,14.142135623730951,52.58,0.5892,1.1624,-0.3079,0.845,-0.1545,0.3536,0.9923,0.5998,0.6602,0.7502,0.5892,0,Normal
2022,4,10.8,14.07,Atyrauskaya,0.0578444444444444,0.378,182.5,0.554,20.7,13.563185466548777,11.27625,1.6814784098694648,0.06905416666666662,0.029419487214330336,0.322125,0.08471201213523381,167.5875,25.999089956600955,-47.83,0.1294,-0.7299,1.6615,-0.381,0.6596,0.5736,0.4064,0.5841,0.884,0.3432,0.1294,0,Normal
2022,5,70.06,16.54,Atyrauskaya,0.0949166666666666,0.531,142.6,0.663,41.113749999999996,33.251616045582765,19.78125,1.9462083099489338,0.06581199596774188,0.03868132107540123,0.638875,0.12040341416611554,154.775,26.54192101993697,70.41,0.3596,0.8705,-1.6654,0.7524,-0.8959,-0.4587,0.4343,0.513,-0.1039,0.4055,0.3596,0,Normal
2022,6,8.1,24.88,Atyrauskaya,0.0323125,0.644,186.0,0.475,11.475,5.977995363951746,25.98,1.8967792250474032,0.03361545138888885,0.006734366794179802,0.6435,0.14747299995011193,160.875,23.04627332749732,-29.41,-0.0139,-0.5646,-0.5799,-0.1935,0.0034,1.0902,-0.1413,0.4255,-0.1946,0.0593,-0.0139,0,Normal
2022,7,23.25,26.51,Atyrauskaya,0.0374139784946236,0.612,149.9,0.656,18.638749999999998,12.624312640411642,28.341250000000002,1.5543343775207628,0.034078965053763385,0.00804333450218685,0.591625,0.12450925094718292,150.725,28.77765750419188,24.74,0.4374,0.3653,-1.1782,0.4146,0.1636,-0.0287,0.2237,0.3151,-1.1412,0.3245,0.4374,0,Normal
2022,8,0.62,28.41,Atyrauskaya,0.0271182795698924,0.707,100.0,0.652,7.75,9.265985415177692,26.76125,2.3456247264093335,0.028368783602150477,0.0076157571426225664,0.651625,0.09869134786219683,95.0,14.142135623730951,-92.0,-0.0854,-0.7695,0.7029,-0.1642,0.5611,0.3536,-0.3229,0.0557,-0.3517,0.019,-0.0854,0,Normal
2022,9,13.2,20.12,Atyrauskaya,0.0446958333333333,0.686,100.0,0.644,10.6125,7.217723721110812,19.01125,1.4704949361160198,0.03862621527777775,0.016098643034751423,0.64525,0.13686254835731046,95.0,14.142135623730951,24.38,0.0365,0.3585,0.754,0.377,0.2977,0.3536,-0.0152,-0.0783,0.0929,0.2091,0.0365,0,Normal
2022,10,27.59,10.88,Atyrauskaya,0.0613145161290322,0.235,100.0,0.574,15.771249999999998,14.084119159535678,9.70875,1.6110904692164245,0.05082594086021501,0.02145872782385553,0.29375,0.08009235740247453,95.0,14.142135623730951,74.94,-0.0041,0.8392,0.727,0.4888,-0.7335,0.3536,0.1427,0.1832,0.728,0.2339,-0.0041,0,Normal
2022,11,16.5,2.21,Atyrauskaya,0.1598958333333333,0.363,100.0,0.59,16.2375,9.914194369690358,1.36375,1.3854544123035692,0.09637482638888885,0.05575550704682009,0.295625,0.07613697712487859,95.0,14.142135623730951,1.62,0.2651,0.0265,0.6108,1.1393,0.8849,0.3536,0.4081,0.0426,0.6973,0.6684,0.2651,0,Normal
2022,12,6.2,-6.42,Atyrauskaya,0.1254865591397849,0.316,100.0,0.504,19.49125,14.576535388375781,-4.35,3.0608962272977687,0.13662886424731177,0.054869732749233874,0.28275,0.07113116656672275,95.0,14.142135623730951,-68.19,0.0907,-0.9118,-0.6763,-0.2031,0.4674,0.3536,-0.0154,-0.0153,0.2205,0.475,0.0907,0,Normal
2023,1,8.06,-9.11,Atyrauskaya,0.17652688172043,0.359,100.0,0.482,16.0425,9.424276781649766,-7.373749999999999,2.0141920570931515,0.16053645833333333,0.05027562399206024,0.30674999999999997,0.0644864326816114,95.0,14.142135623730951,-49.76,-0.1014,-0.847,-0.862,0.3181,0.8102,0.3536,-0.5774,-0.2173,-0.3092,0.4181,-0.1014,0,Normal
2023,2,46.48,-6.27,Atyrauskaya,0.1960833333333333,0.323,100.0,0.679,15.08625,8.585397798421624,-4.9425,2.674192802110039,0.15945763418513953,0.05408828085431902,0.281375,0.06732636397217871,95.0,14.142135623730951,208.1,0.5311,3.6566,-0.4964,0.6771,0.6183,0.3536,0.6326,0.5203,-0.6782,0.264,0.5311,0,Normal
2023,3,9.3,5.4,Atyrauskaya,0.108002688172043,0.205,100.0,0.595,21.73875,9.834432858221014,1.61125,2.2774449185749495,0.1424669018817204,0.060852200115995944,0.29775,0.05017042384285217,95.0,14.142135623730951,-57.22,0.28,-1.2648,1.6636,-0.5664,-1.8487,0.3536,0.5149,0.2498,0.1017,0.1429,0.28,0,Normal
2023,4,31.5,13.51,Atyrauskaya,0.0718375,0.241,187.8,0.631,20.7,13.563185466548777,11.27625,1.6814784098694648,0.06905416666666662,0.029419487214330336,0.322125,0.08471201213523381,167.5875,25.999089956600955,52.17,0.3855,0.7963,1.3284,0.0946,-0.9577,0.7774,1.0627,0.2426,0.8319,0.0684,0.3855,0,Normal
2023,5,17.67,20.38,Atyrauskaya,0.0399072580645161,0.61,141.5,0.581,41.113749999999996,33.251616045582765,19.78125,1.9462083099489338,0.06581199596774188,0.03868132107540123,0.638875,0.12040341416611554,154.775,26.54192101993697,-57.02,-0.5297,-0.705,0.3076,-0.6697,-0.2398,-0.5002,-0.3912,0.1207,1.0999,-0.3805,-0.5297,1,Watch
2023,6,9.0,24.82,Atyrauskaya,0.0311152777777777,0.715,196.1,0.613,11.475,5.977995363951746,25.98,1.8967792250474032,0.03361545138888885,0.006734366794179802,0.6435,0.14747299995011193,160.875,23.04627332749732,-21.57,-0.2168,-0.414,-0.6116,-0.3713,0.4848,1.5284,-0.1076,0.2037,0.3415,-0.3155,-0.2168,0,Normal
2023,7,17.36,27.92,Atyrauskaya,0.0570282258064516,0.742,149.8,0.618,18.638749999999998,12.624312640411642,28.341250000000002,1.5543343775207628,0.034078965053763385,0.00804333450218685,0.591625,0.12450925094718292,150.725,28.77765750419188,-6.86,0.0162,-0.1013,-0.271,2.8532,1.2077,-0.0321,-0.4068,0.328,-0.1917,0.6041,0.0162,0,Normal
2023,8,9.3,27.52,Atyrauskaya,0.0334758064516129,0.5,100.0,0.497,7.75,9.265985415177692,26.76125,2.3456247264093335,0.028368783602150477,0.0076157571426225664,0.651625,0.09869134786219683,95.0,14.142135623730951,20.0,0.2945,0.1673,0.3235,0.6706,-1.5364,0.3536,-0.116,-0.2536,-0.1864,1.0508,0.2945,0,Normal
2023,9,25.8,18.82,Atyrauskaya,0.0882694444444444,0.647,100.0,0.634,10.6125,7.217723721110812,19.01125,1.4704949361160198,0.03862621527777775,0.016098643034751423,0.64525,0.13686254835731046,95.0,14.142135623730951,143.11,1.0276,2.1042,-0.1301,3.0837,0.0128,0.3536,0.7234,0.3079,-0.0259,2.2025,1.0276,0,Normal
2023,10,53.63,10.75,Atyrauskaya,0.1531370967741935,0.264,100.0,0.576,15.771249999999998,14.084119159535678,9.70875,1.6110904692164245,0.05082594086021501,0.02145872782385553,0.29375,0.08009235740247453,95.0,14.142135623730951,240.05,1.6228,2.688,0.6463,4.7678,-0.3714,0.3536,1.6532,0.6232,0.2799,2.8407,1.6228,0,Normal
2023,11,27.6,6.13,Atyrauskaya,0.1920847222222222,0.378,100.0,0.617,16.2375,9.914194369690358,1.36375,1.3854544123035692,0.09637482638888885,0.05575550704682009,0.295625,0.07613697712487859,95.0,14.142135623730951,69.98,1.6828,1.1461,3.4402,1.7166,1.0819,0.3536,1.9794,0.9317,1.3188,3.1894,1.6828,0,Normal
2023,12,24.49,-1.47,Atyrauskaya,0.2098024193548387,0.383,100.0,0.654,19.49125,14.576535388375781,-4.35,3.0608962272977687,0.13662886424731177,0.054869732749233874,0.28275,0.07113116656672275,95.0,14.142135623730951,25.65,1.1428,0.3429,0.9409,1.3336,1.4094,0.3536,1.3923,1.0579,1.6758,2.606,1.1428,0,Normal
2024,1,18.6,-7.56,Atyrauskaya,0.2098024193548387,0.32,100.0,0.524,16.0425,9.424276781649766,-7.373749999999999,2.0141920570931515,0.16053645833333333,0.05027562399206024,0.30674999999999997,0.0644864326816114,95.0,14.142135623730951,15.94,0.4105,0.2714,-0.0925,0.9799,0.2055,0.3536,0.5868,1.12,1.4295,1.3434,0.4105,0,Normal
2024,2,36.54,-5.0,Atyrauskaya,0.2098024193548387,0.338,100.0,0.54,15.08625,8.585397798421624,-4.9425,2.674192802110039,0.15945763418513953,0.05408828085431902,0.281375,0.06732636397217871,95.0,14.142135623730951,142.21,0.7881,2.4989,-0.0215,0.9308,0.8411,0.3536,1.0377,1.5086,0.2756,1.0814,0.7881,0,Normal
2024,3,31.93,0.69,Atyrauskaya,0.2098024193548387,0.213,100.0,0.604,21.73875,9.834432858221014,1.61125,2.2774449185749495,0.1424669018817204,0.060852200115995944,0.29775,0.05017042384285217,95.0,14.142135623730951,46.88,0.9707,1.0363,-0.4045,1.1065,-1.6892,0.3536,1.2689,1.3306,-0.1728,1.0057,0.9707,0,Normal
2024,4,7.2,15.53,Atyrauskaya,0.2098024193548387,0.328,148.4,0.496,20.7,13.563185466548777,11.27625,1.6814784098694648,0.06905416666666662,0.029419487214330336,0.322125,0.08471201213523381,167.5875,25.999089956600955,-65.22,0.9652,-0.9953,2.5298,4.7842,0.0694,-0.738,0.8466,0.7167,0.7013,2.2738,0.9652,0,Normal
2024,5,32.55,16.36,Atyrauskaya,0.2098024193548387,0.629,182.2,0.655,41.113749999999996,33.251616045582765,19.78125,1.9462083099489338,0.06581199596774188,0.03868132107540123,0.638875,0.12040341416611554,154.775,26.54192101993697,-20.83,0.9007,-0.2575,-1.7579,3.7225,-0.082,1.0333,-0.0722,0.4828,0.1225,3.2044,0.9007,0,Normal
2024,6,20.4,26.41,Atyrauskaya,0.2098024193548387,0.556,145.0,0.59,11.475,5.977995363951746,25.98,1.8967792250474032,0.03361545138888885,0.006734366794179802,0.6435,0.14747299995011193,160.875,23.04627332749732,77.78,3.4404,1.493,0.2267,26.1624,-0.5933,-0.6888,0.0801,0.6745,0.3329,11.5564,3.4404,0,Normal
